timestamp,localtime,temp,hum,wind,wind_dir,wind_gust,wind_gust_dir,dew_point,rain,rain_rate,pressure,uv_index
1483859879,2017-01-08 03:17:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483859927,2017-01-08 03:18:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483859975,2017-01-08 03:19:35,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860023,2017-01-08 03:20:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483860071,2017-01-08 03:21:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860119,2017-01-08 03:21:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483860167,2017-01-08 03:22:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.9,
1483860215,2017-01-08 03:23:35,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860263,2017-01-08 03:24:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.3,
1483860311,2017-01-08 03:25:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483860551,2017-01-08 03:29:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.3,
1483860599,2017-01-08 03:29:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860647,2017-01-08 03:30:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860695,2017-01-08 03:31:35,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.8,
1483860743,2017-01-08 03:32:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483860791,2017-01-08 03:33:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.2,
1483860839,2017-01-08 03:33:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483860887,2017-01-08 03:34:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483860935,2017-01-08 03:35:35,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483860983,2017-01-08 03:36:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.9,
1483861079,2017-01-08 03:37:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483861127,2017-01-08 03:38:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.9,
1483861175,2017-01-08 03:39:35,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.8,
1483861223,2017-01-08 03:40:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483861271,2017-01-08 03:41:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483861319,2017-01-08 03:41:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.8,
1483861367,2017-01-08 03:42:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483861463,2017-01-08 03:44:23,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1016.9,
1483861511,2017-01-08 03:45:11,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483861559,2017-01-08 03:45:59,21.1,91.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483861607,2017-01-08 03:46:47,21.1,91.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483861655,2017-01-08 03:47:35,21.1,91.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483861703,2017-01-08 03:48:23,21.1,91.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483861751,2017-01-08 03:49:11,21.1,91.0,0.0,,0.0,,19.6,0.0,0.0,1017.2,
1483861799,2017-01-08 03:49:59,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.0,
1483861847,2017-01-08 03:50:47,21.2,91.0,0.0,,0.0,,19.7,0.0,0.0,1017.1,
1483861895,2017-01-08 03:51:35,21.2,90.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483861943,2017-01-08 03:52:23,21.2,90.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483861991,2017-01-08 03:53:11,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.2,
1483862039,2017-01-08 03:53:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483862135,2017-01-08 03:55:35,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483862183,2017-01-08 03:56:23,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483862279,2017-01-08 03:57:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483862327,2017-01-08 03:58:47,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483862423,2017-01-08 04:00:23,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483862471,2017-01-08 04:01:11,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483862519,2017-01-08 04:01:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483862615,2017-01-08 04:03:35,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483862663,2017-01-08 04:04:23,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483862759,2017-01-08 04:05:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483862855,2017-01-08 04:07:35,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483862903,2017-01-08 04:08:23,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483862999,2017-01-08 04:09:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483863047,2017-01-08 04:10:47,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483863095,2017-01-08 04:11:35,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.1,
1483863143,2017-01-08 04:12:23,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483863191,2017-01-08 04:13:11,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1016.9,
1483863239,2017-01-08 04:13:59,21.3,90.0,0.0,,0.0,,19.6,0.0,0.0,1017.0,
1483863287,2017-01-08 04:14:47,21.3,90.0,0.0,,0.3,180.0,19.6,0.0,0.0,1017.0,
1483863335,2017-01-08 04:15:35,21.3,90.0,1.4,225.0,2.0,225.0,19.6,0.0,0.0,1017.0,
1483863383,2017-01-08 04:16:23,21.3,90.0,1.4,157.5,2.0,157.5,19.6,0.0,0.0,1017.1,
1483863432,2017-01-08 04:17:12,21.3,90.0,0.7,180.0,1.7,180.0,19.6,0.0,0.0,1016.9,
1483863479,2017-01-08 04:17:59,21.3,89.0,0.7,135.0,1.0,135.0,19.4,0.0,0.0,1017.0,
1483863527,2017-01-08 04:18:47,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483863671,2017-01-08 04:21:11,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1016.9,
1483863719,2017-01-08 04:21:59,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1016.8,
1483863767,2017-01-08 04:22:47,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1016.9,
1483863815,2017-01-08 04:23:35,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483863863,2017-01-08 04:24:23,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1016.9,
1483863911,2017-01-08 04:25:11,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483863959,2017-01-08 04:25:59,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1016.9,
1483864055,2017-01-08 04:27:35,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483864151,2017-01-08 04:29:11,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483864199,2017-01-08 04:29:59,21.4,89.0,0.7,180.0,1.7,180.0,19.5,0.0,0.0,1016.9,
1483864247,2017-01-08 04:30:47,21.4,89.0,0.3,180.0,1.0,180.0,19.5,0.0,0.0,1016.9,
1483864295,2017-01-08 04:31:35,21.4,89.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483864343,2017-01-08 04:32:23,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483864439,2017-01-08 04:33:59,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483864487,2017-01-08 04:34:47,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483864535,2017-01-08 04:35:35,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483864583,2017-01-08 04:36:23,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483864632,2017-01-08 04:37:12,21.3,89.0,0.7,180.0,1.0,180.0,19.4,0.0,0.0,1017.0,
1483864679,2017-01-08 04:37:59,21.3,89.0,0.3,180.0,0.7,180.0,19.4,0.0,0.0,1016.9,
1483864727,2017-01-08 04:38:47,21.3,89.0,0.0,,0.7,225.0,19.4,0.0,0.0,1016.9,
1483864775,2017-01-08 04:39:35,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483864823,2017-01-08 04:40:23,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483864871,2017-01-08 04:41:11,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483864919,2017-01-08 04:41:59,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483864967,2017-01-08 04:42:47,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483865015,2017-01-08 04:43:35,21.3,89.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483865111,2017-01-08 04:45:11,21.2,89.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483865159,2017-01-08 04:45:59,21.2,89.0,0.0,,0.0,,19.3,0.0,0.0,1016.9,
1483865207,2017-01-08 04:46:47,21.2,89.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483865255,2017-01-08 04:47:35,21.2,89.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483865303,2017-01-08 04:48:23,21.2,89.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483865351,2017-01-08 04:49:11,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865399,2017-01-08 04:49:59,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865447,2017-01-08 04:50:47,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865495,2017-01-08 04:51:35,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.2,
1483865543,2017-01-08 04:52:23,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.0,
1483865591,2017-01-08 04:53:11,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865639,2017-01-08 04:53:59,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.0,
1483865687,2017-01-08 04:54:47,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865735,2017-01-08 04:55:35,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.0,
1483865783,2017-01-08 04:56:23,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865832,2017-01-08 04:57:12,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.1,
1483865879,2017-01-08 04:57:59,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1017.0,
1483865927,2017-01-08 04:58:47,21.1,89.0,0.3,180.0,1.4,180.0,19.2,0.0,0.0,1017.0,
1483865975,2017-01-08 04:59:35,21.1,89.0,0.3,180.0,1.0,180.0,19.2,0.0,0.0,1017.0,
1483866023,2017-01-08 05:00:23,21.1,89.0,0.0,,0.0,,19.2,0.0,0.0,1016.9,
1483866071,2017-01-08 05:01:11,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866119,2017-01-08 05:01:59,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.0,
1483866167,2017-01-08 05:02:47,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866215,2017-01-08 05:03:35,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866263,2017-01-08 05:04:23,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.0,
1483866311,2017-01-08 05:05:11,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866359,2017-01-08 05:05:59,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.0,
1483866455,2017-01-08 05:07:35,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.2,
1483866503,2017-01-08 05:08:23,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866551,2017-01-08 05:09:11,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.0,
1483866599,2017-01-08 05:09:59,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.0,
1483866647,2017-01-08 05:10:47,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1016.9,
1483866695,2017-01-08 05:11:35,21.0,89.0,0.0,,0.0,,19.1,0.0,0.0,1017.2,
1483866743,2017-01-08 05:12:23,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1016.9,
1483866791,2017-01-08 05:13:11,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483866839,2017-01-08 05:13:59,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483866887,2017-01-08 05:14:47,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483866935,2017-01-08 05:15:35,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483866983,2017-01-08 05:16:23,21.0,90.0,0.0,,0.0,,19.3,0.0,0.0,1016.9,
1483867032,2017-01-08 05:17:12,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867079,2017-01-08 05:17:59,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483867127,2017-01-08 05:18:47,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483867175,2017-01-08 05:19:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867223,2017-01-08 05:20:23,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.8,
1483867271,2017-01-08 05:21:11,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483867367,2017-01-08 05:22:47,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483867415,2017-01-08 05:23:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867463,2017-01-08 05:24:23,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867511,2017-01-08 05:25:11,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867607,2017-01-08 05:26:47,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483867655,2017-01-08 05:27:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867703,2017-01-08 05:28:23,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867751,2017-01-08 05:29:11,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.2,
1483867799,2017-01-08 05:29:59,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483867847,2017-01-08 05:30:47,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483867895,2017-01-08 05:31:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483867943,2017-01-08 05:32:23,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483867991,2017-01-08 05:33:11,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483868039,2017-01-08 05:33:59,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.2,
1483868135,2017-01-08 05:35:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483868183,2017-01-08 05:36:23,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483868232,2017-01-08 05:37:12,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1016.9,
1483868279,2017-01-08 05:37:59,20.8,91.0,0.3,180.0,1.0,180.0,19.3,0.0,0.0,1017.1,
1483868327,2017-01-08 05:38:47,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483868375,2017-01-08 05:39:35,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483868423,2017-01-08 05:40:23,20.8,91.0,0.0,,0.3,180.0,19.3,0.0,0.0,1017.0,
1483868471,2017-01-08 05:41:11,20.8,91.0,1.0,180.0,2.0,180.0,19.3,0.0,0.0,1017.2,
1483868519,2017-01-08 05:41:59,20.8,91.0,0.0,,1.0,225.0,19.3,0.0,0.0,1017.3,
1483868567,2017-01-08 05:42:47,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483868615,2017-01-08 05:43:35,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1016.9,
1483868663,2017-01-08 05:44:23,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483868711,2017-01-08 05:45:11,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483868759,2017-01-08 05:45:59,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483868807,2017-01-08 05:46:47,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483868855,2017-01-08 05:47:35,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483868903,2017-01-08 05:48:23,20.9,91.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483868951,2017-01-08 05:49:11,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483868999,2017-01-08 05:49:59,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483869047,2017-01-08 05:50:47,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483869095,2017-01-08 05:51:35,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.0,
1483869143,2017-01-08 05:52:23,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483869191,2017-01-08 05:53:11,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483869239,2017-01-08 05:53:59,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483869287,2017-01-08 05:54:47,20.8,91.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483869335,2017-01-08 05:55:35,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483869383,2017-01-08 05:56:23,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.2,
1483869432,2017-01-08 05:57:12,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483869479,2017-01-08 05:57:59,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483869527,2017-01-08 05:58:47,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.2,
1483869575,2017-01-08 05:59:35,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1016.9,
1483869671,2017-01-08 06:01:11,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483869719,2017-01-08 06:01:59,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483869863,2017-01-08 06:04:23,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.0,
1483870055,2017-01-08 06:07:35,20.8,92.0,0.0,,0.0,,19.5,0.0,0.0,1017.1,
1483870151,2017-01-08 06:09:11,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483870199,2017-01-08 06:09:59,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483870295,2017-01-08 06:11:35,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483870343,2017-01-08 06:12:23,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1016.9,
1483870391,2017-01-08 06:13:11,20.7,92.0,0.0,,0.7,180.0,19.4,0.0,0.0,1017.2,
1483870439,2017-01-08 06:13:59,20.7,92.0,0.3,135.0,1.4,135.0,19.4,0.0,0.0,1017.1,
1483870487,2017-01-08 06:14:47,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483870535,2017-01-08 06:15:35,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483870583,2017-01-08 06:16:23,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483870632,2017-01-08 06:17:12,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.2,
1483870679,2017-01-08 06:17:59,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.0,
1483870727,2017-01-08 06:18:47,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.1,
1483870775,2017-01-08 06:19:35,20.7,92.0,0.0,,0.0,,19.4,0.0,0.0,1017.3,
1483870823,2017-01-08 06:20:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483870871,2017-01-08 06:21:11,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483870919,2017-01-08 06:21:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483870967,2017-01-08 06:22:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871015,2017-01-08 06:23:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871063,2017-01-08 06:24:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871111,2017-01-08 06:25:11,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871159,2017-01-08 06:25:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.1,
1483871207,2017-01-08 06:26:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871255,2017-01-08 06:27:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483871303,2017-01-08 06:28:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871399,2017-01-08 06:29:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871447,2017-01-08 06:30:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483871495,2017-01-08 06:31:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871543,2017-01-08 06:32:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871591,2017-01-08 06:33:11,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871639,2017-01-08 06:33:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871687,2017-01-08 06:34:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871735,2017-01-08 06:35:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871783,2017-01-08 06:36:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483871879,2017-01-08 06:37:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483871927,2017-01-08 06:38:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483871975,2017-01-08 06:39:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.5,
1483872023,2017-01-08 06:40:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.2,
1483872071,2017-01-08 06:41:11,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483872119,2017-01-08 06:41:59,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.5,
1483872167,2017-01-08 06:42:47,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483872215,2017-01-08 06:43:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483872263,2017-01-08 06:44:23,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.3,
1483872311,2017-01-08 06:45:11,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.4,
1483872455,2017-01-08 06:47:35,20.6,92.0,0.0,,0.0,,19.3,0.0,0.0,1017.6,
1483872551,2017-01-08 06:49:11,20.5,92.0,0.0,,0.0,,19.2,0.0,0.0,1017.4,
1483872647,2017-01-08 06:50:47,20.5,92.0,0.0,,0.0,,19.2,0.0,0.0,1017.5,
1483872695,2017-01-08 06:51:35,20.5,92.0,0.0,,0.0,,19.2,0.0,0.0,1017.3,
1483872743,2017-01-08 06:52:23,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.4,
1483872791,2017-01-08 06:53:11,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.5,
1483872839,2017-01-08 06:53:59,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.6,
1483872887,2017-01-08 06:54:47,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.6,
1483872935,2017-01-08 06:55:35,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.6,
1483872983,2017-01-08 06:56:23,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.5,
1483873032,2017-01-08 06:57:12,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.6,
1483873079,2017-01-08 06:57:59,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.6,
1483873127,2017-01-08 06:58:47,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.4,
1483873175,2017-01-08 06:59:35,20.4,92.0,0.0,,0.0,,19.1,0.0,0.0,1017.7,
1483873223,2017-01-08 07:00:23,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.6,
1483873271,2017-01-08 07:01:11,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873319,2017-01-08 07:01:59,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873367,2017-01-08 07:02:47,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.8,
1483873415,2017-01-08 07:03:35,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.8,
1483873463,2017-01-08 07:04:23,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873751,2017-01-08 07:09:11,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.8,
1483873799,2017-01-08 07:09:59,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873847,2017-01-08 07:10:47,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873895,2017-01-08 07:11:35,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.8,
1483873943,2017-01-08 07:12:23,20.4,93.0,0.0,,0.0,,19.2,0.0,0.0,1017.7,
1483873991,2017-01-08 07:13:11,20.5,93.0,0.0,,0.0,,19.3,0.0,0.0,1017.8,
1483874039,2017-01-08 07:13:59,20.5,93.0,0.0,,0.0,,19.3,0.0,0.0,1017.9,
1483874135,2017-01-08 07:15:35,20.5,93.0,0.0,,0.0,,19.3,0.0,0.0,1017.8,
1483874183,2017-01-08 07:16:23,20.5,93.0,0.0,,0.0,,19.3,0.0,0.0,1017.9,
